3747,true,false,false,true,true
2700,true,true,false,false,true
2744,true,true,false,false,true
3732,true,true,false,false,true
2775,true,true,false,false,true
4400,true,false,false,true,true
830,true,true,false,true,true
4821,true,true,false,false,true
4478,true,false,false,true,true
2852,true,false,false,true,true
3940,true,true,false,false,true
1496,true,true,false,true,true
799,true,false,false,true,true
2144,true,true,false,false,true
446,true,false,false,true,true
4156,false,false,false,true,true
1892,true,true,false,true,true
910,true,true,false,false,true
2648,true,true,false,false,true
4861,true,true,false,false,true
2427,true,true,false,false,true
2677,true,true,false,false,true
2127,true,false,false,true,true
2632,true,true,false,false,true
5849,true,true,false,false,true
3421,true,true,false,false,true
5032,true,true,false,false,true
5556,true,true,false,true,true
1498,true,false,false,true,true
882,true,true,false,true,true
2913,true,true,false,true,true
1844,true,false,false,true,true
3237,true,true,false,false,true
1783,true,true,false,false,true
3413,true,true,false,false,true
1617,true,true,false,false,true
4816,true,true,false,false,true
303,true,false,false,false,true
575,true,false,false,true,true
2698,true,false,false,false,true
938,true,true,false,false,true
4273,true,true,false,false,true
703,true,false,false,true,true
7044,true,true,false,false,true
554,true,false,true,false,true
413,true,false,true,true,true
1093,true,false,false,true,true
2768,true,true,false,false,true
2789,true,true,false,false,true
5978,true,true,false,false,true
2774,true,false,false,true,false
461,true,false,false,true,true
1323,true,false,false,true,true
3695,true,true,false,false,true
2853,true,false,false,true,true
3697,true,true,false,true,true
1922,true,false,false,true,false
2338,true,false,false,true,true
3922,true,true,false,false,true
836,true,true,false,true,true
1017,true,true,false,true,true
2170,true,false,false,true,true
760,true,true,false,true,true
4041,true,true,false,false,true
166,true,true,false,true,true
4064,true,false,true,true,true
3579,true,false,false,true,true
2786,true,true,false,false,true
5062,true,true,false,true,true
2129,true,true,false,false,true
283,true,true,false,true,true
5636,false,false,false,false,true
3694,true,true,false,false,true
3803,true,false,false,true,true
3792,true,true,false,false,true
5367,true,false,false,true,true
900,true,false,true,true,true
6195,true,true,false,true,true
4134,true,true,false,false,true
837,true,true,false,true,true
3262,true,true,false,false,true
5488,true,true,false,false,true
378,true,false,false,true,true
472,true,false,true,true,true
496,true,false,true,true,true
1442,false,false,false,true,true
1901,true,false,true,true,true
3089,true,true,false,false,true
228,true,false,false,true,true
3541,true,true,false,false,true
3310,true,true,false,true,true
2410,true,true,false,false,true
1789,true,false,false,false,true
4248,true,true,false,false,true
3385,true,true,false,false,true
3902,true,true,false,true,true
1070,true,false,false,true,true
5796,true,true,false,false,true
400,true,false,false,true,true
138,true,true,false,true,true
4721,true,true,false,false,true
5942,false,false,false,true,true
1787,true,true,false,false,true
2298,true,false,true,false,true
1777,true,false,false,true,true
4469,true,true,false,true,true
3703,true,true,false,false,true
4933,true,true,false,false,true
1286,true,false,true,true,true
570,true,true,false,true,true
2647,true,true,false,false,true
2151,true,false,false,true,true
5502,true,true,false,false,true
3724,true,true,false,false,true
2785,true,true,false,false,true
3422,true,true,false,false,true
3757,true,false,false,false,false
4254,true,true,false,true,true
5030,true,true,false,false,true
7047,true,true,false,false,true
3192,true,false,false,false,true
6909,true,true,false,false,true
6957,true,true,false,false,true
3798,true,true,false,false,true
2147,true,true,false,false,true
4805,true,true,false,false,true
3214,true,true,false,false,true
73,true,false,false,true,true
415,true,false,false,true,false
2423,true,true,false,false,true
869,false,false,false,true,false
2899,true,false,false,true,true
3389,true,false,false,false,true
925,false,false,false,true,true
3487,true,true,false,false,true
2360,true,true,false,true,true
891,false,false,false,true,true
1134,true,true,false,true,true
1484,true,false,false,true,true
3105,true,true,false,false,true
5960,true,true,false,false,true
3585,true,true,false,false,true
1701,true,true,false,true,true
4144,true,true,false,false,true
3189,true,true,false,false,true
5732,true,false,false,false,true
1018,true,true,false,true,true
6620,true,true,false,false,true
164,true,true,false,false,true
396,true,false,false,true,true
3931,true,true,false,false,true
4753,true,true,false,false,true
1735,false,false,false,true,false
3954,true,true,false,false,true
1626,true,false,false,false,true
3155,true,true,false,true,true
556,false,false,false,true,true
870,true,false,false,true,true
5057,true,false,true,true,true
1226,true,false,false,false,true
4766,true,true,false,false,true
5557,true,true,false,false,true
2690,true,true,false,false,true
4717,true,true,false,false,true
1840,true,false,false,true,true
2693,true,true,false,false,true
2766,true,true,false,false,true
3715,true,false,true,true,true
2649,true,false,false,true,true
937,false,false,false,false,true
872,true,false,false,false,true
3392,false,false,false,false,false
2725,true,true,false,false,true
2336,true,false,false,false,true
1790,true,false,false,false,true
2832,true,true,false,false,true
4042,true,true,false,false,true
3062,true,true,false,false,true
3377,true,true,false,false,true
1849,true,true,false,false,true
3433,true,true,false,false,true
5004,true,false,true,true,true
3620,true,true,false,false,true
3090,false,false,true,true,false
3568,true,true,false,true,true
4097,true,true,false,false,true
4051,true,true,false,false,true
420,true,false,true,true,true
3567,true,true,false,false,true
5815,false,false,true,true,true
6144,true,false,true,true,true
947,true,true,false,true,true
1795,true,false,true,false,true
60,true,false,false,true,true
2421,true,false,false,true,true
399,true,false,false,true,true
2699,true,false,false,false,true
1083,true,false,false,true,true
462,true,false,false,true,true
2090,true,true,false,true,true
4230,true,false,false,false,true
3075,true,false,false,false,true
3191,true,true,false,true,true
2675,true,true,false,false,true
2327,false,false,false,true,true
3431,true,true,false,false,true
4758,true,false,true,true,true
3466,false,false,false,true,true
2436,true,false,false,false,true
2694,true,true,false,false,true
3593,false,false,false,true,false
5056,true,false,true,true,true
3899,true,true,false,false,true
550,true,false,true,false,true
2128,true,true,false,false,true
1128,true,true,false,true,true
203,true,false,false,true,true
4607,true,true,false,false,true
1726,true,false,false,true,true
666,true,false,false,true,true
3172,true,true,false,true,true
718,true,true,false,false,true
376,true,false,false,true,true
1796,true,true,false,false,true
1533,false,false,false,true,true
1494,true,true,false,false,true
3388,true,true,false,false,true
4700,true,true,false,true,true
1883,true,true,false,false,true
840,true,true,false,true,true
3706,true,true,false,true,true
4631,false,false,false,false,true
3934,true,false,false,true,true
225,true,false,false,true,true
481,true,true,false,true,true
2689,true,true,false,false,true
1037,true,true,false,true,true
6992,true,true,false,false,true
1531,true,true,false,false,true
2783,true,true,false,false,true
167,true,true,false,true,true
949,true,true,false,true,true
1937,true,false,false,true,true
3428,true,false,false,true,true
1333,true,false,false,true,true
898,true,false,false,true,true
3491,false,false,false,true,true
4227,true,false,false,true,true
3242,true,true,false,false,true
5503,true,true,false,false,true
450,true,true,false,true,true
2440,true,true,false,true,true
3207,true,true,false,false,true
3542,true,true,false,false,true
3083,true,true,false,true,true
3539,false,false,false,true,true
1507,true,false,false,true,true
426,true,false,true,true,true
1467,true,true,false,true,true
122,true,true,false,false,true
4851,true,true,false,false,true
3406,true,false,false,false,true
1063,true,true,false,true,true
451,true,true,false,true,true
3041,true,false,false,false,false
4746,true,false,false,true,true
3255,true,true,false,false,true
64,true,true,false,false,true
3235,true,true,false,false,true
4833,true,false,false,true,true
3225,true,true,false,false,true
4830,true,false,false,true,true
149,true,false,false,true,true
6009,true,false,false,true,true
385,true,false,false,true,true
1219,true,true,false,true,true
6616,true,true,false,false,true
387,true,false,false,true,true
2586,true,false,false,true,true
171,true,false,false,true,true
1851,true,true,false,true,true
4923,true,true,false,true,true
414,true,true,false,true,true
2780,true,true,false,false,true
278,true,true,false,false,true
4096,true,true,false,true,true
3721,true,true,false,false,true
209,true,false,false,true,true
2148,true,true,false,false,true
69,true,true,false,true,true
6630,false,false,false,true,true
950,false,false,true,true,true
3707,true,false,false,true,true
1244,true,true,false,false,true
1036,true,false,false,true,true
3600,true,false,false,true,true
2971,false,false,false,true,true
1243,true,true,false,false,true
422,true,true,false,false,true
3696,true,true,false,true,true
224,true,false,false,true,true
1218,true,true,false,true,true
2947,true,false,false,true,true
2572,false,false,false,true,true
6968,true,true,false,true,true
270,true,false,false,true,true
3269,true,true,false,false,true
243,true,true,false,true,true
3190,true,false,false,false,true
4834,true,false,false,false,true
4296,true,false,false,true,true
1217,true,true,false,true,true
899,true,false,true,true,true
1040,true,false,false,true,true
6742,true,false,false,true,true
3926,true,true,false,false,true
930,true,true,false,false,true
3802,true,true,false,false,true
1329,true,false,false,true,true
1627,true,false,false,false,true
1491,true,false,false,true,true
2778,true,true,false,true,true
4048,true,false,false,true,true
1396,true,false,false,true,true
4863,true,false,false,true,true
927,true,true,false,true,true
2866,true,true,false,true,true
1207,true,true,false,true,true
801,true,false,false,true,true
50,true,true,false,true,true
65,true,true,false,true,true
2701,true,true,false,false,true
4385,false,false,false,true,false
4900,true,true,false,false,true
5711,true,true,false,true,true
2429,true,true,false,false,true
6338,true,false,false,true,true
483,true,true,false,true,true
4662,false,false,true,true,true
4401,true,true,false,false,true
1734,false,false,false,true,false
2180,true,false,false,true,true
1895,true,true,false,false,true
2150,true,true,false,true,true
196,false,false,false,true,true
366,true,false,false,true,true
807,true,false,false,true,true
2143,true,false,false,true,true
2438,true,true,false,true,true
5115,true,false,false,true,true
3783,true,false,false,true,true
130,true,false,false,false,true
858,true,true,false,true,true
5712,true,true,false,true,true
4574,true,true,false,false,true
774,true,false,false,true,false
820,true,true,false,false,true
1848,true,false,false,true,true
3034,true,false,false,true,true
3400,true,true,false,false,true
4642,true,true,false,false,true
3576,true,false,false,true,true
4362,true,false,false,false,true
3208,true,true,false,false,true
497,true,false,true,true,true
2329,true,false,false,true,true
3138,true,true,false,false,true
3344,true,false,false,true,true
305,true,false,true,true,true
6863,false,false,false,false,true
2845,true,false,false,true,true
4724,true,false,false,true,true
948,true,true,false,true,true
2644,false,false,false,true,true
4249,true,false,false,false,false
1683,true,true,false,true,true
3921,true,true,false,false,true
125,true,true,false,false,true
1805,true,true,false,true,true
5548,true,true,false,true,true
2770,true,true,false,false,true
1876,true,true,false,true,true
3674,true,true,false,false,true
5588,false,false,false,true,true
4284,true,false,false,false,true
4052,true,true,false,false,true
2430,true,true,false,false,true
1669,true,true,false,false,true
828,true,false,false,true,true
1082,true,false,false,true,true
4857,true,false,false,true,true
3106,true,true,false,true,true
2811,true,true,false,true,true
3589,true,false,true,true,true
2682,true,true,false,false,true
4810,true,true,false,false,true
168,true,false,false,true,true
329,true,false,false,true,true
3840,false,false,false,true,true
1538,true,false,false,true,true
1167,true,false,false,true,true
3749,false,false,false,true,true
3860,true,true,false,false,true
6725,true,false,false,false,true
2771,true,true,false,false,true
2518,true,true,false,false,true
3349,true,true,false,true,true
175,false,false,false,true,true
2227,true,false,true,true,true
435,true,false,false,true,true
3891,true,true,false,false,true
3774,false,false,false,true,true
3806,true,false,true,true,true
1480,false,false,true,true,true
3091,true,true,false,true,true
5052,true,true,false,true,true
3171,true,true,false,false,true
103,true,false,true,true,true
121,true,true,false,true,true
132,true,false,false,true,true
1509,true,false,false,true,false
3246,true,true,false,false,true
2708,true,true,false,false,true
2747,true,true,false,false,true
2903,false,false,false,true,true
3276,true,true,false,false,true
2772,true,true,false,false,true
3924,true,true,false,false,true
2541,true,false,false,true,true
936,true,false,false,false,true
2784,true,true,false,true,true
931,false,false,false,false,true
425,true,true,false,false,true
1245,true,true,false,false,true
2439,true,true,false,false,true
412,true,false,true,true,true
4754,true,true,false,false,true
2226,false,false,false,true,true
457,true,false,false,true,true
1028,false,false,true,true,true
4250,false,false,false,true,true
903,true,true,false,false,true
6805,true,true,false,false,true
5733,true,true,false,false,true
5910,true,true,false,false,true
1670,true,true,false,false,true
821,true,false,false,true,true
3814,false,false,false,true,true
3347,false,false,false,true,true
67,true,false,false,true,true
131,true,true,false,false,true
474,true,true,false,true,true
3240,true,true,false,false,true
7027,true,true,false,true,true
6179,false,false,false,true,false
815,true,true,false,true,true
5055,false,false,true,false,true
4910,true,true,false,false,true
5001,true,true,false,true,true
2645,true,true,false,true,true
1067,true,true,false,false,true
2165,false,false,false,true,true
2232,true,true,false,true,true
208,true,false,false,true,true
192,true,false,false,true,true
1021,true,false,false,true,false
3843,false,false,true,true,true
68,true,true,false,true,true
1529,true,true,false,false,true
2797,true,false,false,false,true
219,true,false,false,true,true
3914,true,true,false,false,true
2799,true,true,false,false,true
997,true,true,false,false,true
3766,true,false,false,true,true
1406,false,false,false,true,true
6604,false,false,false,true,false
4399,true,true,false,false,true
53,true,true,false,false,true
3265,true,true,false,false,true
3381,true,false,false,true,true
1275,true,true,false,true,true
757,true,false,true,true,true
3595,false,false,false,true,false
3084,true,true,false,true,true
3027,true,true,false,false,true
4479,true,false,false,true,true
2483,true,true,false,true,true
6325,true,true,false,false,true
5818,true,true,false,true,true
1241,true,true,false,false,true
2663,true,true,false,true,true
484,true,false,true,true,true
3039,false,false,false,true,true
4257,true,false,false,true,true
427,true,false,true,true,true
2667,false,false,false,true,true
3387,true,true,false,false,true
365,true,false,false,true,true
2431,true,false,false,true,false
591,true,false,true,true,true
3547,true,false,false,false,true
4450,false,false,false,true,true
3675,true,false,false,true,true
3394,true,false,false,true,true
4470,false,false,false,true,true
66,true,true,false,false,true
439,false,false,false,true,false
2598,true,false,false,true,true
3307,true,true,false,true,true
2156,true,false,false,true,true
3584,true,true,false,false,true
2217,true,true,false,true,true
1621,true,true,false,true,true
3232,true,true,false,true,true
3268,true,true,false,false,true
839,true,true,false,true,true
1149,true,false,false,true,true
4902,true,true,false,false,true
227,true,false,false,true,true
317,true,false,true,false,true
996,true,true,false,true,true
1220,true,true,false,true,true
1173,true,false,true,true,true
285,true,false,false,true,true
2342,true,true,false,true,true
1143,true,true,false,true,true
2781,true,true,false,false,true
202,true,false,false,true,true
1666,true,false,true,true,true
2303,true,false,true,false,true
1616,true,false,false,true,true
3722,true,true,false,false,true
4956,false,false,true,true,true
1253,true,false,false,true,true
966,true,false,false,true,true
1065,true,true,false,false,true
2234,true,true,false,true,true
1654,false,false,false,true,true
1684,true,true,false,true,true
3564,true,false,false,true,true
4739,true,false,false,true,true
4251,false,false,false,true,true
4547,true,true,false,true,true
776,true,false,false,true,true
954,true,false,true,true,true
2966,true,true,false,true,true
1902,true,false,false,true,true
3678,true,false,false,false,true
3168,true,true,false,false,true
3712,true,true,false,true,true
3858,true,false,false,true,true
5518,false,false,true,true,true
2826,true,false,false,true,true
3213,true,true,false,false,true
3426,true,true,false,false,true
4927,true,false,false,true,true
4626,true,false,false,false,true
112,true,true,false,true,true
1092,true,false,false,true,true
1492,true,false,false,true,true
1301,true,false,true,true,true
3174,true,true,false,true,true
919,true,true,false,true,true
2609,true,true,false,true,true
5173,true,true,false,false,true
2904,true,true,false,false,true
3086,true,true,false,true,true
3449,true,false,false,true,true
491,true,false,true,true,true
3817,true,true,false,true,true
2443,true,true,false,false,true
2825,true,true,false,true,true
4702,true,true,true,true,true
4743,true,false,false,true,true
1060,true,false,false,true,true
3906,true,true,false,false,true
2672,false,false,false,true,true
3598,true,false,false,false,true
1769,true,true,false,true,true
4855,true,false,false,true,true
715,true,true,false,true,true
1161,true,true,false,true,true
482,true,true,false,true,true
2118,true,false,false,true,true
207,true,false,false,true,true
445,true,true,false,true,true
833,true,true,false,true,true
722,true,true,false,false,true
3959,true,true,false,false,true
3580,true,true,false,false,true
2840,true,true,false,false,true
4825,false,false,false,true,true
3606,true,false,true,true,true
480,true,false,false,true,true
668,true,true,false,true,true
1791,true,true,false,true,true
2004,true,true,false,false,true
3425,true,false,false,false,true
4769,true,true,false,false,true
2437,true,true,false,true,true
1882,false,false,true,true,true
1365,true,true,false,true,true
215,true,false,false,true,true
428,true,false,true,true,true
2114,true,true,false,true,true
4749,false,false,false,true,true
3311,true,true,false,false,true
2939,true,false,false,true,true
1836,true,false,false,true,true
1838,true,false,false,true,true
2326,true,false,false,true,true
6003,true,false,false,false,true
4241,true,true,false,false,true
4901,true,false,false,false,true
6984,true,true,false,false,true
5608,true,true,false,false,true
594,true,false,false,false,true
1781,true,false,false,true,true
574,true,false,false,true,true
1267,true,true,false,true,true
921,true,true,false,true,true
3741,true,true,false,true,true
6392,false,false,false,true,true
4722,true,false,false,false,true
1032,true,true,false,true,true
200,true,false,false,true,true
363,true,false,true,true,true
3861,true,true,false,true,true
3905,true,false,false,true,true
5982,true,false,false,true,true
4102,true,false,false,true,true
3081,true,false,true,true,true
5141,true,true,false,true,true
5172,true,false,true,true,true
3371,true,false,true,true,true
4050,true,false,false,false,true
2985,true,true,false,true,true
5941,true,false,true,true,false
5104,false,false,false,true,true
1677,true,true,false,true,true
3754,true,false,true,true,true
5946,true,true,false,true,true
1875,false,false,false,true,true
3709,true,false,false,true,true
406,true,false,false,true,true
3788,true,false,false,true,true
2622,true,false,false,true,false
2009,true,false,false,true,true
1516,true,true,false,false,true
6204,true,false,true,true,true
4487,true,false,false,false,true
2115,true,true,false,false,true
441,false,false,false,true,false
4343,true,false,true,true,true
851,false,false,false,false,true
967,true,false,false,true,true
3206,true,true,false,false,true
5736,true,false,true,true,true
160,true,false,false,true,true
1846,true,false,false,true,true
3910,true,true,false,false,true
5754,true,true,false,true,true
875,true,true,false,true,true
2665,false,false,false,true,false
1497,false,false,false,false,true
4871,true,true,false,false,true
1729,true,false,false,true,true
1375,true,true,false,true,true
572,true,true,false,true,true
1258,true,false,true,true,true
2873,false,false,false,true,true
4404,true,false,false,false,true
223,true,false,false,true,true
320,true,false,true,true,true
5552,false,false,false,true,true
1913,true,true,false,true,true
5847,true,true,false,true,true
4567,true,true,false,false,true
105,true,true,false,false,true
1053,true,false,false,true,true
4726,false,false,true,true,false
4568,true,true,false,false,true
576,true,false,false,true,true
3065,true,false,false,true,true
1162,true,true,false,true,true
230,true,false,false,true,true
3306,true,true,false,true,true
386,true,false,false,true,true
348,true,false,false,true,true
1733,true,true,false,true,true
764,true,false,false,true,true
3764,false,false,false,true,true
4606,true,true,false,false,true
893,true,false,false,true,true
388,true,false,false,true,true
980,true,false,false,true,true
4171,false,false,false,true,true
1785,true,true,false,true,true
543,true,false,false,true,true
2762,true,true,false,false,true
4917,true,true,false,false,true
3226,true,true,false,false,true
3544,true,true,false,false,true
6842,true,false,false,true,true
3251,true,true,false,false,true
905,true,true,false,true,true
1661,true,false,false,true,true
1473,true,false,false,true,true
838,true,true,false,false,true
242,true,false,false,true,true
582,true,false,true,true,true
1675,false,false,false,true,false
2091,false,false,false,true,true
3699,false,false,false,true,true
1084,true,false,false,true,true
2457,false,false,true,true,true
1395,true,false,false,false,true
4486,true,true,false,false,true
3176,true,true,false,true,true
229,true,false,false,true,true
393,true,false,false,true,true
245,true,false,false,true,true
338,true,false,false,true,true
1951,false,true,false,true,true
2793,true,true,false,false,true
1722,true,false,false,true,true
3953,true,true,false,false,true
2614,true,true,false,true,true
3402,true,false,false,true,true
7061,true,true,false,false,true
3575,true,true,false,false,true
4618,true,false,false,true,false
169,true,false,false,true,true
3231,true,false,false,true,true
4159,false,false,false,true,false
2885,true,true,false,true,true
4271,true,false,false,false,true
2046,false,false,true,true,true
3390,true,true,false,true,true
2271,true,false,false,true,true
5955,true,false,false,false,true
452,true,true,false,true,true
3087,true,true,false,false,true
1135,true,false,true,true,true
1839,true,false,false,true,true
3964,true,true,false,false,true
3414,false,false,false,false,true
1555,true,false,false,true,true
5207,true,false,false,true,true
1239,true,false,false,false,true
2743,true,true,false,false,true
2530,true,true,false,true,true
775,true,false,false,true,true
810,true,false,true,true,true
3908,true,true,false,false,true
4886,false,false,false,false,true
3719,true,true,false,false,true
157,true,false,false,false,true
3164,true,true,false,true,true
7036,true,true,false,false,true
7048,true,false,false,true,true
4922,true,false,false,true,true
5212,true,true,false,true,true
2898,true,true,false,true,true
3032,true,false,false,true,true
3935,true,true,false,true,true
2589,false,false,false,true,true
2117,true,false,false,true,true
1453,false,false,false,true,true
6065,true,true,false,true,true
3379,true,true,false,false,true
4552,true,true,false,true,true
7001,true,true,false,false,true
2121,true,true,false,true,true
926,true,false,false,true,true
3942,false,false,false,true,false
4727,false,false,true,true,false
4611,true,true,false,false,true
4738,false,false,false,true,true
773,true,false,false,true,true
6542,true,false,false,true,true
3212,true,true,false,false,true
402,true,false,false,true,true
933,true,false,false,true,true
313,true,false,true,true,true
909,true,false,false,true,true
3728,true,false,false,true,true
6794,true,false,false,true,true
4481,true,true,false,false,true
4403,true,true,false,true,true
829,true,true,false,true,true
3937,true,true,false,false,true
6824,false,false,false,true,false
4719,true,true,false,false,true
4838,false,false,true,true,false
5898,true,true,false,false,true
1075,true,false,false,true,true
3936,true,true,false,true,true
6200,true,true,false,false,true
3274,true,true,false,false,true
4413,true,false,false,false,true
1216,true,false,false,true,true
4045,false,true,false,false,true
403,true,false,false,true,true
730,true,true,false,true,true
148,true,false,false,true,true
282,true,false,false,true,true
1055,true,true,false,true,true
6808,true,true,false,false,true
4247,true,true,false,false,true
4270,false,false,false,true,true
4142,true,true,false,false,true
3594,false,false,false,true,true
4938,true,true,false,true,true
152,true,false,false,true,true
742,true,false,false,true,true
878,false,false,false,true,true
1443,true,false,false,true,true
4263,true,false,false,false,true
4473,true,false,true,false,true
4146,true,true,false,false,true
3640,true,false,false,true,true
4994,true,false,false,true,true
3312,true,true,false,true,true
884,true,false,true,true,true
298,true,false,true,true,true
3771,false,false,false,true,true
2394,true,false,false,true,true
2460,true,true,false,true,true
4931,true,false,true,true,true
6171,false,false,false,true,false
5138,false,false,false,true,false
5210,true,true,true,false,true
1208,true,true,false,true,true
324,true,false,false,true,true
3007,true,true,false,true,true
3716,true,false,true,true,true
3796,true,false,false,true,true
1440,true,true,false,true,true
6809,false,false,false,true,true
5587,false,false,false,true,true
4659,false,false,true,true,true
5497,true,false,false,true,true
238,true,false,false,true,true
1751,true,false,true,true,true
3511,true,true,false,false,true
5244,true,true,false,true,true
1240,true,false,false,false,true
185,true,false,false,true,true
1700,true,true,false,false,true
1786,true,true,false,false,true
2149,false,false,false,true,true
6812,true,true,false,false,true
4748,true,false,false,true,true
1721,true,true,false,true,true
1974,true,false,true,true,true
2834,false,false,false,true,true
1681,false,false,false,true,true
3043,false,false,false,true,false
4262,false,false,false,true,true
3291,true,true,false,true,true
4620,true,false,false,true,false
2228,true,false,false,true,true
1692,true,false,false,true,true
3844,false,false,true,true,true
3855,true,true,false,false,true
2229,true,true,false,true,true
3200,true,true,false,false,true
4660,false,false,true,true,true
1804,true,true,false,true,true
465,true,true,false,false,true
1061,true,true,false,true,true
3916,false,false,true,true,true
2038,false,false,false,true,false
1466,true,false,false,true,true
6995,false,false,false,true,true
5980,true,true,false,false,true
4355,true,true,false,false,true
1698,true,true,false,false,true
1315,true,false,true,true,true
3756,false,false,false,true,true
3925,true,true,false,false,true
2238,true,false,false,true,true
1348,true,false,false,true,true
1313,true,false,false,true,true
1676,false,false,false,true,false
894,false,false,false,true,true
4092,true,false,false,false,true
3483,false,false,false,true,false
4161,true,true,false,true,true
1745,true,false,true,true,true
2746,true,true,false,false,true
956,false,false,false,true,true
3604,true,false,false,true,true
1445,true,false,false,true,true
443,false,false,false,true,true
3455,true,false,false,true,true
201,true,false,false,true,true
177,false,false,false,true,true
3859,true,true,false,true,true
1881,false,false,false,true,true
3642,true,false,false,true,false
1424,true,false,true,false,true
1439,true,true,false,true,true
3195,true,true,false,false,true
4916,true,true,false,true,true
355,true,false,true,true,true
1056,true,true,false,true,true
1085,true,true,false,false,true
3412,true,true,false,false,true
1413,true,true,false,true,true
4759,false,false,true,true,true
5399,true,false,false,false,true
1030,true,false,true,true,true
3629,true,false,false,true,true
1113,true,true,false,true,true
2749,true,true,false,false,true
3518,true,false,false,true,true
6955,true,true,false,false,true
3120,false,false,false,true,true
3355,true,false,false,true,true
147,true,false,false,true,true
416,false,false,false,true,true
565,true,true,false,true,true
2670,true,true,false,true,true
4818,true,true,false,false,true
5603,true,false,true,true,true
5913,true,false,false,true,true
3222,false,false,false,true,false
401,true,false,false,true,true
1938,false,false,false,true,true
3173,true,true,false,true,true
1703,false,false,false,true,true
2752,true,true,false,false,true
2761,true,true,false,false,true
897,true,true,false,true,true
908,true,true,false,true,true
1086,true,false,false,true,true
4160,true,true,false,true,true
2221,false,false,false,true,true
2146,true,false,false,true,true
2167,false,false,false,true,true
2982,true,false,false,true,true
153,true,false,false,true,true
803,true,false,false,true,true
3506,false,false,false,false,true
3647,false,false,false,true,true
1547,true,true,false,true,true
5639,false,false,false,false,true
5644,true,false,false,true,true
3309,true,true,false,true,true
4493,true,true,false,false,true
2272,false,false,false,true,true
134,true,true,false,true,true
680,true,false,false,true,true
2276,true,false,false,true,true
4544,true,false,false,true,true
3818,true,true,false,true,true
1345,true,true,false,true,true
4912,true,false,true,true,true
1185,true,true,false,false,true
783,true,false,false,false,true
2331,true,false,true,true,true
1346,true,true,false,true,true
2828,true,false,false,true,true
3220,true,false,true,false,true
