1641,"Lanterns","163, 4 Rajindra Bhawan, Near Rachna Picture Hall, Rajendra Place, New Delhi",28.6431870000,77.1777480000
5589,"Ginger Garlic","66, Huda Market, Sector 40, South City 1, Gurgaon",,
5869,"Al Bake Chinese","Living Style Mall, 32, Jasola, New Delhi",,
1704,"Nazeer Foods","D-590, West Vinod Nagar, IP Extension, New Delhi",28.6260670000,77.3037250000
6361,"Mission RDX Resto Bar","489/55/2, Corner Market, Malviya Nagar, New Delhi",,
3063,"The Royal Kitchen","9, Sant Nagar, East of Kailash, New Delhi",28.5547360000,77.2478560000
1200,"Food Factory","F-17 Vijay Nagar, North Campus, Delhi University, New Delhi",28.6936410000,77.2046900000
1204,"Kaleva","109, Bangla Saheb Marg, Gole Market, New Delhi",28.6334610000,77.2084180000
1116,"Golden Dragon","A 15/8, Sector 44 Market, Noida",28.5582260000,77.3319570000
4369,"Chutney, Bar + Tandoor - Metropolitan Hotel","The Metropolitan Hotel, Bangla Sahib Road, Connaught Place, New Delhi",28.6312200000,77.2083110000
3613,"Subway","11A, Ground Floor, Unitech Cyber Park, Sector 39, Gurgaon",28.4429430000,77.0554530000
188,"McDonalds, McDelivery","Vishal Cinema Complex, Rajouri Garden, Delhi",28.6495770000,77.1207660000
4114,"Choko La","36, Khan Market, New Delhi",28.6007310000,77.2275170000
3423,"Gola Wow","L-22, Inner Circle, Connaught Place, New Delhi",28.6345920000,77.2212390000
6170,"Nawabs - The Taste of Lucknow","D-158, Sector 7, Noida",,
2916,"Blue Moon","FA-14, Metro Walk Mall, ( Adventure Island Entrance Gate), Sector-10, Rohini, New Delhi",28.7302270000,77.1168670000
1291,"All Heavens","B-97, Ring Road, Wazirpur, New Delhi",28.7057945000,77.1721925000
2492,"Nine 75","21 UB, Food Street, Kamla Nagar, New Delhi",,
3006,"Sushiya","1st Floor, Select Citywalk Mall, Near Barista, Saket, New Delhi",28.5297050000,77.2191040000
3362,"361 Restaurant","361, Kohat Enclave, Pitampura, New Delhi",28.6883530000,77.1351540000
551,"Haldirams","B-1 H/8, Main Mathura Road, Mohan Corp. Industrial Estate, New Delhi",28.5207100000,77.2942430000
1325,"Bon Bon Pastry Shop","Opposite B65, Durga Market, Sector 53, Noida",28.5716530000,77.3240360000
3952,"Rythm Pub","D-2 C, Sector 18, Noida",28.5707090000,77.3238720000
2000,"Punjabi Rasoi","351, Aggarwal Center Plaza, DC Chowk, Sector 9, Rohini, New Delhi",28.7188300000,77.1257370000
2130,"Kebab County","S20, Star City Mall, Mayur Vihar Phase 1, New Delhi",28.4939700000,77.0874510000
7070,"Zo","1, Hauz Khas Village, New Delhi",28.5549070000,77.1944520000
5817,"Spice Art - Crowne Plaza","Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi",28.7197240000,77.1094430000
4654,"Zodiac - Fortune Select Excalibur","Fortune Select Excalibur Hotel, Sector 49, Sohna Road, Gurgaon",28.4144583000,77.0411335000
2812,"Pind Balluchi","2nd Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",28.5115120000,77.0424010000
2727,"San Gimignano - The Imperial","The Imperial, Janpath, New Delhi",28.6262360000,77.2205590000
4209,"Tau's Cafe & Lassi Bar","Shop No 13, Ground Floor, Box Office, Ansal Plaza, Palam Vihar, Gurgaon",28.5107495000,77.0422852000
3607,"Southy","Shop No. 15, Satyam Cineplex, Nehru Place, New Delhi",28.5494700000,77.2506190000
6861,"Zaitoon","1, 3rd Floor, DT Diner, Food Court, DLF Mega Mall, DLF Phase 1, Gurgaon",,
7043,"Studio 169","226, Moments Mall, Kirti Nagar, New Delhi",28.6570770000,77.1469330000
3170,"Kitchen of Awadh","South Extension Part 1, New Delhi",28.5689610000,77.2201440000
5519,"Wah Ji Wah","G-04, Krishna Apra Sapphire Plaza, Plot No. 1/1, Vaibhav Khand, Indrapuram, Ghaziabad",,
2863,"Divya's Rimpy","E-1/14, Main Road, Malviya Nagar, New Delhi",28.5338740000,77.2090040000
4685,"Punjabi Flavours","G-33, Amba Tower, D.C. Chowk, Sector 9, Rohini, New Delhi",28.7183290000,77.1256060000
2975,"Yo! China Express","SCF 93, First Floor, Main Market, Sector 14, Gurgaon",28.4742450000,77.0472960000
190,"McDonalds, McDelivery","Jawahar Nagar, Kamla Nagar, Delhi",28.6795190000,77.2083780000
321,"Sagar Ratna","Sector 7, Pocket C-9, Plot No 33, Metro Pillar No. 407, Rohini, New Delhi",,
104,"Woks - The Lalit","The Lalit, Barakhamba Avenue, Connaught Place, New Delhi",28.6322570000,77.2272580000
357,"Bemisaal","G6, Janakplace, District Centre, Janakpuri, New Delhi",28.6306820000,77.0806470000
3770,"Nazeer Foods","Shop No. 1 & 2, Main Market, Sector 4, Vaishali, Gaziabad (UP)",28.6444750000,77.3384420000
2308,"Le Chef","Cross River Mall, Second Floor, Surajmal Vihar, Karkadooma, Shahadra, New Delhi",28.6564070000,77.3020370000
2433,"Nawabs - The Taste of Lucknow"," 11, SC Block, Jaipuria Sunrise Plaza, Indrapuram, Ghaziabad",28.6413560000,77.3758800000
3597,"Nawabs - The Taste Of Lucknow","G-5, Commercial Belt-1, Near Dominos, MSX Tower-1, Alfa-1, Greater Noida",28.4732240000,77.5153900000
7068,"Red Mango","Upper Ground Floor, Ambience Mall, Vasant Kunj, New Delhi",28.5401371000,77.1553888000
4953,"Choko La","Galleria Market, DLF Phase 4, Gurgaon",28.4668950000,77.0823790000
2777,"Sakura","1st Floor, Time Tower, MG Road, Gurgaon",28.4785930000,77.0760170000
4636,"Hot Box"," 498/55/II, Malviya Nagar, New Delhi",,
221,"Domino's Pizza","Shop No.7, DDA Market, Sector-C, Pocket-8, Vasant Kunj, New Delhi",28.5248810000,77.1592010000
252,"Pizza Hut","V3S Mall, District Centre, Laxmi Nagar, New Delhi",28.6366850000,77.2864190000
573,"4S Chinese Restaurant","A26, Defence Colony Market, New Delhi",28.5732050000,77.2305050000
4057,"Bikanervala","1st Floor, Rajiv Gandhi Handicraft Bhavan, Hanuman Mandir, Baba Kharak Singh Marg, Connaught Place, New Delhi",28.6300730000,77.2132870000
3437,"Royal Pind","
99, HUDA Market, Sector 56, Gurgaon",28.4250330000,77.0988570000
6800,"Chef's Bar-Be-Que","C 102A, 13/14, Sector 39, Noida",,
3154,"Samarkand","R-292, Ganga Shopping Complex, Sector 29, Noida",28.5674890000,77.3350060000
5042,"EEST - The Westin","The Westin Hotel, 1, Sector 29, MG Road, Gurgaon",28.4772030000,77.0707220000
2849,"Green Dot","10, G-2, Manish Plaza 2, Central Market, Sector 10, Dwarka, New Delhi",28.5904200000,77.0570150000
4465,"Kaya Rasa","S-1, Second Floor, Crown Interiorz Mall, Mathura Road, Faridabad",28.4686710000,77.3062260000
5531,"KFC","Padam Singh Road, Karol Bagh, New Delhi",,
178,"McDonalds, McDelivery","5/76, West Ajmal Khan Road, Kadam Singh, Karol Bagh, New Delhi",28.6480220000,77.1905760000
449,"Mystic Punjab","B-133 Super Mart, DLF Phase 4, Gurgaon",28.4621560000,77.0874090000
763,"Aka Saka","28, Defence Colony Market, New Delhi",28.5731410000,77.2304490000
1097,"Haldirams","19A, Nazafgarh Road, Moti Nagar, New Delhi",,
3631,"Gourmet Cafe","JMD Kohinoor Mall, Ground Floor, Greater Kailash 2, New Delhi",28.5388160000,77.2399160000
6777,"Chutneez Restaurant & Bar","308 A, RG Square Mall, Near Max Hospital, Patparganj, New Delhi",,
4817,"Subway","Unit No. 4, Ground Floor, Block B, Vatika Business Park, Sector 49, Sohna Road, Gurgaon",28.4114600000,77.0408420000
186,"McDonalds, McDelivery","Rachna Cinema Complex, 2, Rajendra Place, New Delhi",28.6428950000,77.1773730000
995,"Omelettes","34, Rajindra Bhawan, Rachna Cinema Complex, Rajendra Place, New Delhi",28.6430600000,77.1776090000
4123,"Go Chaatzz Delivery","DLF Galleria Market, DLF Phase 4, Gurgaon",28.4668870000,77.0816590000
4162,"Polka Pastry & Snack Bar","C-713, Sector 7, Dwarka, New Delhi",28.5852380000,77.0668940000
1914,"Bengali Sweet House","27-33, Bengali Market, New Delhi",28.6296170000,77.2320510000
3510,"Nothing Authentic","Bhalla Sadan 15, Community Centre, New Friends Colony, New Delhi",28.5628470000,77.2691010000
6374,"Handi Chhadeyan Di","1, Club Road, Punjabi Bagh, New Delhi",,
5158,"Hookah In Chillum","F-11, Main Road Market, Kalkaji, Delhi",,
1152,"United Westends","29, Central Market, West Punjabi Bagh, New Delhi",28.6706060000,77.1340470000
2912,"Gola Sizzlers","Metro Walk Mall, GA-11 & 12, Adventure Island, Sector-10, Rohini, New Delhi",28.7240360000,77.1130780000
2932,"Rasoi The Food Express","Shop No. 38, DDA Market, Jeevan Anmol Hospital, Mayur Vihar Phase 1, New Delhi",28.6063010000,77.2950710000
819,"Lotus Garden","SF9, Bhikaji Cama Place, New Delhi",28.5690220000,77.1874240000
4081,"Shut Up & Eat","30UB, Jawahar Nagar, Kamla Nagar, New Delhi",28.6810320000,77.2046350000
2216,"The Orchid","D12, LSC Vasant Vihar, New Delhi",28.5613470000,77.1553220000
2008,"Hira Sweets","E60, Laxmi Nagar, Vikas Marg, New Delhi",28.6336830000,77.2819100000
1458,"Green Chick Chop","101 & 138, Central Arcade, MG Road, DLF Phase 2, Gurgaon",28.4811350000,77.0862230000
3124,"Mughal Mahal","7, Sethi Bhawan, Rajendra Place, New Delhi",28.6442000000,77.1765180000
4725,"Wah Ji Wah","B-35, Gurunanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",28.6371870000,77.2854400000
5778,"Amritsari Food Junction","C-58/15A, TOT Mall Market, Sector 62, Noida",,
3233,"Hash","46, PVR Priya Complex, Basant Lok, Vasant Vihar, New Delhi",28.5572550000,77.1637710000
235,"Nirula's","35-36, DLF Place Mall, Saket, New Delhi",28.5284850000,77.2169390000
370,"The Fizz","B-13, Commercial Complex, Sector 18, Noida",28.5705030000,77.3247600000
1673,"Earthen Pot","D 19, Supermart 2, DLF Phase 4, Gurgaon",28.4617050000,77.0880770000
1455,"Lazeez Food","SF124, DLF Phase 4, Galleria, Gurgaon",28.4671810000,77.0820260000
1624,"Ikays","211, 2nd Floor, DT Mega Mall, Gurgaon",28.4755690000,77.0934140000
4889,"India Grill","Hilton Garden Inn, A4 DLF Place, Saket District Centre, Saket, Delhi",28.5282010000,77.2177610000
5508,"Kabir'z Lebanese Fast Food Restaurant","Shop No 4, Food Court, Satyam Cineplexes, Nehru Place, New Delhi",,
6969,"Bistrot - Optus Sarovar Premiere","Optus Sarovar Premiere, 43-47, City Centre, Sector 29, Gurgaon",28.4669430000,77.0665240000
3938,"The S Lounge","M-9, M Block Market, Greater Kailash (GK) 2, New Delhi",28.5326070000,77.2426970000
4955,"Suruchi","307, 3rd Floor, Food Court Floor, DT City Centre Mall, Shalimar Bagh, New Delhi",28.7033780000,77.1578560000
4231,"Coffusion","A-18, Hauz Khas, New Delhi",28.5539547000,77.1943451000
3334,"Bell Peppers","B-1/6, Ashok Vihar Phase 2, New Delhi",28.6949640000,77.1791970000
4387,"Zune - Hilton Hotel","Hilton Hotel, Janakpuri District Centre Complex, Janakpuri, New Delhi",28.6297800000,77.0790670000
4039,"Gravey","SF 39, 3rd Floor, West Gate Mall, Rajouri Garden, New Delhi",28.6527270000,77.1231340000
1953,"Dilkhush Restaurant","Block A-3, DDA Market, Paschim Vihar, New Delhi",28.6706770000,77.1087070000
3649,"Ca Va","7, Ist Floor, Defence Colony Main Market, New Delhi",28.5732400000,77.2307400000
3194,"@ Links - Radisson Blu MBD","Radisson Blu MBD, L-2, Sector 18, Noida",28.5691350000,77.3231970000
5954,"KFC","21, Central Market, West Punjabi Bagh, New Delhi",28.6700900000,77.1336380000
719,"Ruby's Bar & Grill","M-44, Greater Kailash (GK) 2, New Delhi",28.5333330000,77.2437700000
859,"Angithi","142/143, Central Arcade, DLF Phase 2, Gurgaon",28.4812580000,77.0860440000
3824,"Let's Noodle","No. 18, Level 2, Near JAM Ticket Window, Shipra Mall, Indrapuram, Ghaziabad (UP)",28.6388180000,77.3661880000
3961,"Palmyra - Bristol","The Bristol Hotel, Sikandarpur, DLF Phase 1, Gurgaon",28.4798810000,77.0923580000
2212,"Uncle Chef","Opposite Desh Bandhu College, 3, Krishna Market, Kalkaji, New Delhi",28.5416520000,77.2554340000
2025,"Moti Mahal Delux Tandoori Trail","Food Court, The Great India Place, Sector 18, Noida",28.5671590000,77.3252260000
2098,"Raj Foods","11-12, Part 1, Sector 15, Gurgaon",28.4529540000,77.0407380000
5189,"Purani Delhi Express","Shop No. 2, SCO Market, Near Hewo Apartment, Part-1, Sector-56, Gurgaon",,
4352,"Bagel's Cafe","47, Ground Floor, Defence Colony Market, Delhi",28.5728320000,77.2307170000
4520,"Let's Noodle","G-24, 1st Floor, Sector 18, Noida",28.5695875000,77.3231094000
6715,"Amaya","Eddison Hotel, 293/3, Old Delhi Gurgaon Road, Opposite Ajit Cinema, Sector 14, Gurgaon",28.4659620000,77.0349710000
1114,"Golden Dragon","LG24, DLF Mega Mall, DLF City Phase 1, Gurgaon",28.4755590000,77.0934140000
4308,"Soul Kebabarie","S-27, 2nd Floor & Terrance, Green Park Market, New Delhi",28.5585235000,77.2003396000
181,"McDonalds, McDelivery","Grindlays Cinema, New Friends Colony, New Delhi",28.5613870000,77.2690980000
246,"Pizza Hut","1 & 101, Ground Floor, DT City Center Mall, MG Road, Gurgaon",28.4791070000,77.0799080000
351,"34 Chowringhee Lane","71, Main Market, Satya Niketan, New Delhi",28.5885060000,77.1682120000
358,"Halki Aanch","D-141, Shopping Mall, Arjun Marg, DLF City Phase 1, Gurgaon",28.4656860000,77.0996460000
3894,"Haldirams","D Mall, Netaji Subhash Place, Pitampura, New Delhi",,
2250,"Gupta's","E27, South Extension 2, New Delhi",28.5678060000,77.2189490000
2097,"Singh Chicken Corner","Sec-14, Huda Office, Old Delhi Road, Gurgaon",28.4780410000,77.0459410000
6302,"Etal - Cafe + Bar","Ground Floor, Moments Mall, Kirti Nagar, New Delhi",28.6570770000,77.1469330000
5165,"Tatva - Country Inn & Suites","Country Inn & Suites by Carlson, Sahibabad, Ghaziabad",28.6542100000,77.3439110000
5200,"Haldirams","CK-I, Anchor 3&4, Angel Mega Mall, Kaushambhi, Ghaziabad",,
5203,"Rajender Ka Dhaba","Vardhman Star City Mall, Sector 7, Dwarka, New Delhi",,
4286,"Soya Express","C-2B/84, A, Janakpuri, New Delhi",28.6219160000,77.0886080000
4359,"Travertino - The Oberoi","The Oberoi, Dr Zakir Hussain Marg, Near Nizamuddin West, New Delhi",28.5960830000,77.2404567000
4601,"Chowk Akbari","D-1, Sector 18, Noida",28.5718301000,77.3249032000
4627,"Latitude - Mosaic Hotels","Mosaic Hotels, C-1, Sector 18, Noida",28.5695875000,77.3231094000
404,"Yo! China"," G-9, V3S Mall, Vikas Marg, Laxmi Nagar, New Delhi",28.6366560000,77.2864430000
314,"Sagar Ratna","G-86 Vikas Marg, Preet Vihar, Delhi",28.6423820000,77.2966400000
108,"Tonic","Asiad Village Restaurant Complex, Khel Gaon Marg, New Delhi",28.5513010000,77.2124570000
2751,"Moti Mahal Delux - Kebab Trail","R -551, Shankar Road, New Rajinder Nagar, New Delhi",28.6400130000,77.1773980000
2686,"Oasis - The Claridges","The Claridges, Shooting Range Road, Suraj Kund, Faridabad",28.4891560000,77.2841200000
6876,"Guvment - Bristol","The Bristol Hotel, Sikandarpur, DLF Phase 1, Gurgaon",28.4799710000,77.0922730000
7052,"QQ'S The Bubble Tea Shop","C31, Main Market, Malviya Nagar, New Delhi",,
5894,"Aaho Xpress","Living Style Mall, 6, Ground Floor, Jasola, New Delhi",,
6032,"The Great Kabab Factory - Park Plaza","Park Plaza Hotel, C Block, Sector 55, Noida",28.6040200000,77.3506530000
4807,"Subway","3rd Floor, Food Union, Mahagun Metro Mall, Sector 3, Vaishali, Ghaziabad",28.6447620000,77.3354940000
187,"McDonalds, McDelivery","34, Khan Market, New Delhi",28.6001190000,77.2258710000
2683,"Aura - The Claridges","The Claridges, Near Lodhi Road, 12 Aurangzeb Road,  New Delhi",28.5999930000,77.2165010000
3974,"Mitra Da Dhaba","X-57, West Patel Nagar, New Delhi",,
2595,"Kolkata Biryani House","Shop 142, 1st Floor, Market No. 1, Chitranjan Park, New Delhi",28.5400720000,77.2485910000
1879,"Rahim's","138/9 Aruna Asaf Ali Road, Kishangarh, Vasant Kunj, New Delhi",28.5192030000,77.1612050000
6817,"Zura","40, Sector 29, Gurgaon",28.4684470000,77.0639500000
3109,"Chandni Chowk","187-188, Pocket D-12, Sector-8, Rohini, New Delhi",,
1195,"Apni Rasoi"," 13, Odian Plaza, Sector 10, Dwarka, New Delhi",28.5909010000,77.0574060000
2803,"Colonel's Kababz","Ground Floor, Surya Palam Central, H Block, Near IBS College, Palam Vihar, Gurgaon",28.5119080000,77.0394780000
4546,"Knight's Chaska","205-6-7, 2nd Floor, Ansal Plaza, Pari Chowk, Greater Noida",28.4630559000,77.5083785000
527,"Barista","G-15, Ist Floor, South Extension Part 1, Delhi",28.5694240000,77.2204800000
3804,"Shri Vinayaka","449, Masjid Moth, South Extension 2, New Delhi",28.5636040000,77.2202070000
3424,"Pepper- Bistro Lounge","Forte Grand, Chanakya Lane, Akbar Bhavan Annexe, Chanakyapuri, New Delhi",28.5870840000,77.1895840000
1454,"Curry n Phulka","GF1, Vyapar Kendra, Block C, Sushant Lok, Gurgaon",28.4606910000,77.0836500000
4770,"Undrgrnd Cafe","10, The Basement, Opposite Venkateshwara College, Satyaniketan, New Delhi",28.5900280000,77.1673230000
673,"Wimpy","31, Aurobindo Place Market, Hauz Khas, New Delhi",28.5523350000,77.2042000000
3738,"Sparkle Restro-Bar","B-4, Gamma Shopping Complex, Jagat Farm, Gamma 1, Greater Noida",28.4812510000,77.4995140000
2322,"Vatika","BK-2, Sector 18, Syndicate Bank, Noida",28.5696720000,77.3251310000
2611,"Taj Grill","D-76, Malviya Nagar, New Delhi",28.5374110000,77.2125950000
2979,"Chopaal","3rd Floor, Near Food Court, Great India Place Mall, Sector-38, Noida",28.5672640000,77.3253310000
5876,"Lattitude - Skycity Hotel","1, Old Judicial Complex, Sector 15, Gurgaon",28.4595990000,77.0353100000
1806,"Berco's","Metro Walk Mall, GA06, Sector 6, Rohini, New Delhi",28.7244830000,77.1130760000
2810,"Subway","G-28, Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",28.5115160000,77.0424010000
141,"Golden Dragon","O-13, Lajpat Nagar 2, New Delhi",28.5672010000,77.2465840000
486,"Crazy Noodles","3rd Floor, Great India Place, Sector 38A, Noida",28.5670400000,77.3253280000
2313,"Terrace Top Restaurant","Ashish Tower, Karkadooma Community Center, Vikas Marg, New Delhi",28.6479480000,77.3019000000
1508,"Angels in my Kitchen","9AB, Taimur Nagar, New Friends Colony, New Delhi",28.5627710000,77.2691880000
6641,"Zaikebaaz","20, Block C, Omaxe Mall, Sohna Road, Gurgaon",28.4110510000,77.0432410000
4774,"Soya Express","E-261, Ground Floor, Amar Colony, Lajpat Nagar 4, New Delhi",,
1145,"Romi da Dhaba","Old Delhi Road, Sector 14, Gurgaon",28.4750420000,77.0432950000
4513,"Khomcha","15/6, Nathu Singh Market, Masoodpur, Vasant Kunj, New Delhi",28.5260559000,77.1535820000
564,"Mandarin Court","F-126, Opposite Qutab Hotel, Katwaria Sarai, Aurobindo Marg, New Delhi",28.5405720000,77.1849740000
1054,"Alkakori Alkauser","Crossing North Avenue Road, Punjabi Bagh (West), New Delhi",28.6664040000,77.1279220000
3468,"Hot n Hot","Near Aurobindo Place Shopping Complex, Green Park, New Delhi",28.5567440000,77.2025740000
5046,"Seasonal Tastes - The Westin","The Westin Hotel, 1, Sector 29, MG Road, Gurgaon",28.4772030000,77.0707220000
5873,"The Joint - An Addiction","SF 100, First Floor, Galleria Market, DLF Phase 4, Gurgaon",28.4677770000,77.0813970000
3216,"Club Blue Saffire","4th Floor, JMD Regent Plaza, Garden Estate, MG Road, Gurgaon",28.4808130000,77.0852130000
3378,"China Kitchen - Hyatt Regency","Hyatt Regency, Bhikaji Cama Place, New Delhi",28.5690350000,77.1873520000
4288,"Theo's Cafe & Lounge","B- 1/58-59, 1st Floor Central Market, Sector 50, Noida",28.5706450000,77.3621290000
585,"Nathu's Sweets","19, Community Centre, New Friends Colony, New Delhi",28.5623000000,77.2683680000
590,"Nathu's Sweets","M-36, M-Block, Greater Kailash (GK) 2, Delhi",28.5340500000,77.2433270000
743,"Daitchi","E 19A, South Extension Market Part 2, New Delhi",28.5682210000,77.2198470000
1820,"Chickenette","Shop No 11, Sector 15, Main Market, Faridabad",28.3953990000,77.3230400000
4731,"Fruto Freesh","S-24, Main Market, Green Park, New Delhi",28.5585235000,77.2003396000
3373,"BTW","Westend Mall, Near District Centre, Janakpuri, New Delhi",28.6297990000,77.0802570000
4812,"Ulta Tawa","140, HUDA Market, Uniworld City, Sector 31, Gurgaon",28.4560390000,77.0549500000
1593,"Papa John's","Shipra Mall, Indirapuram, Ghaziabad",28.6341540000,77.3699030000
1429,"Sagar Ratna","8, Gaur Gravity Mall, Vaibhav Khand, Indrapuram, Ghaziabad",28.6359310000,77.3596450000
772,"Gourmet Gallery","E-12, South Extension 2, New Delhi",28.5680450000,77.2205940000
3857,"Bricklane","Express Sarovar Portico, Setor-39, Surajkund, Faridabad",28.4873390000,77.2893460000
3145,"Dilli-6","The Residency Hotel, Priya Gold Building, Naya Bans, Sector-15, Noida",28.5822350000,77.3138860000
5722,"Sky Lounge - Park Plaza","Park Plaza Hotel, B Block, Sushant Lok 1, Gurgaon",28.4604670000,77.0759080000
3304,"Shahi Kitchen","D-1, Amar Colony, Lajpat Nagar 4, New Delhi",28.5618930000,77.2454400000
4482,"Subway","Food Court, Spice World Mall, Sector 25A, Noida",28.5868473000,77.3397198000
211,"Domino's Pizza","IOC Retail Outlet, Nehru Place, Kalkaji, New Delhi",28.5457200000,77.2502680000
2681,"Jade - The Claridges","The Claridges, 12, Near Lodhi Road, Aurangzeb Road, New Delhi",28.6001780000,77.2169170000
3948,"Ricks Bar - The Taj Mahal Hotel","The Taj Mahal Hotel,  1, Mansingh Road, New Delhi",28.6051730000,77.2242530000
4135,"Masterchef Kitchen","Wemblay Estate Society Club, Sector 50, Rosewood City, Gurgaon",28.4122940000,77.0594358000
1374,"Food Talk","Food Court, 2nd Floor, Select Citywalk Mall, Saket, New Delhi",28.5289840000,77.2192510000
6778,"Nawabs - The Taste of Lucknow","4, NR-27, Cross Market Road, DLF Phase 3, Gurgaon",28.4874710000,77.1048230000
5569,"Mast Masala"," 2, L 82A, Main Road, Opposite Mother's Pride School, Malviya Nagar, New Delhi",,
5997,"Connexions Bar - Crowne Plaza","Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi ",28.7197240000,77.1094430000
6031,"P'tit Bar","57 59A, Moolchand Flyover Complex, Defence Colony Ring Road, New Delhi",28.5662520000,77.2333380000
1144,"Kwality Kabab & Curry","Sector 14, Market Complex, Gurgaon",28.4728340000,77.0484740000
2577,"Yo! China Express","Shipra Mall, Indirapuram, Ghaziabad, (UP)",28.6341180000,77.3705630000
5500,"Papa John's","B-1/50, Central Market, Sector 50, Noida",28.5494320000,77.3169030000
1741,"Chaudhary's Spice of India","Jagat Farm, Near Vijaya Bank, Greater Noida, Noida",28.4824950000,77.4983780000
778,"Gola Southend","9, Defence Colony Market, New Delhi",28.5737290000,77.2302980000
4154,"Yashna","Shop No. 199, Sector 31-32A, Gurgaon",28.4532180000,77.0509420000
4210,"Spice Of India","M 10/11, DLF Phase 2, Gurgaon",28.4889760000,77.0851220000
6775,"Wah Ji Wah","99, Ground Floor, Vyapar Kendra, C Block, Sushant Lok 1, Gurgaon",,
1148,"Flamingo","A23, Block A, NN Towers, Community Centre, Pitampura, New Delhi",28.6885730000,77.1348700000
2843,"Pure Punjabi","SCF-11 & 12, Huda Market, Sector 4, Gurgaon",28.4746870000,77.0095080000
4268,"Defence Bakery","34, Defence Colony Market, New Delhi",28.5737190000,77.2303810000
1643,"Chicago Pizza","G/21-A Select Citywalk, Saket, Delhi",28.5287030000,77.2191040000
5615,"Subway","A 3/319, Paschim Vihar, New Delhi",,
1699,"Mirchi","C-101, Ansal Plaza, Khel Gaon Marg, New Delhi",28.5625820000,77.2245860000
4075,"Lazy Lounge","1st Floor, Vardhman Prime Plaza, BN Block Market, Shalimar Bagh, New Delhi",28.7067330000,77.1627820000
2324,"Faisal's Kebab Lounge","308, Third Floor, Living Style Mall, Sarita Vihar, Jasola, New Delhi",28.5413100000,77.2969500000
2459,"Moti Mahal Delux Tandoori Trail","3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",28.4801270000,77.0804840000
2475,"Jalsa Lounge","Rao Mohar Singh Market, Sector-27, DLF Phase 1, Arjun Marg Gate, Gurgaon",28.4667660000,77.0940730000
6336,"Thai Shack","HS 27, Kailash Colony Market, Greater Kailash (GK) 1, New Delhi",,
176,"McDonalds, McDelivery","23, Central Market, West Punjabi Bagh, New Delhi",28.6711810000,77.1342870000
3734,"Ruhaab","G-5, Tradex Tower 1, Alfa Commercial Belt Market, Greater Noida",28.4702020000,77.5098150000
3755,"The Caspian","B-1/14, Central Market, Sector 50, Noida",28.5706600000,77.3624040000
3635,"Shere Punjab Dhaba","G-17A, Main Road, Kalkaji, New Delhi",28.5406800000,77.2571950000
5319,"Kasundi","Shop No. 87, HUDA Market, Sector 56, Gurgaon",,
3383,"Ahad Sons Restaurant","3A, Masjid Moth, Uday Park, South Extension 2, Delhi",28.5680220000,77.2206320000
4591,"Ambrosia","Aditya City Centre, Near Axis Bank, Indrapuram, Ghaziabad",28.6387140000,77.3615070000
4488,"Oro The Bar - Radisson Blu","Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi",28.6674860000,77.0913700000
170,"Papa John's","3rd Floor, West Gate Mall, Rajouri Garden, New Delhi",28.6525950000,77.1231310000
2067,"Cocoberry","32, Main Market, Defence Colony, New Delhi",28.5738930000,77.2301740000
6411,"Cafe De Tandoor","10, Crescent Square, DC Chowk, Commercial Complex, Sector 9, Rohini, New Delhi",28.7189700000,77.1251200000
5316,"Cafe De Rock","2nd Floor, Hongkong Mall, Sector 57, Sushant Lok, Gurgaon",,
102,"Colours 'N' Spice","Asian Village Restaurant Complex, Khel Gaon Marg, New Delhi",28.5512700000,77.2124330000
410,"Naivedyam","No 25/35 East Patel Nagar, New Delhi",28.6437380000,77.1761150000
3430,"Garam Masala","Forte Grand, Chanakya Lane, Akbar Bhavan Annexe, Chanakyapuri, New Delhi",28.5951270000,77.1960590000
3440,"The First Kitchen","13 & 16, SCO HUDA Market, Sector 56, Gurgaon",28.4284620000,77.1000400000
3283,"Tapas at Aman","Aman New Delhi, Lodhi Colony, Lodhi Road, New Delhi",28.5863360000,77.2263510000
4602,"Halki Aanch","D-8,9,10, 2nd Floor, Unitech Shopping Plaza, South City 2, Gurgaon",28.4173230000,77.0504880000
3004,"Domino's Pizza","Shop No. 14, 15, 16, Ground Floor, LSC Pocket 6, Living Style Mall, Jasola Vihar, New Delhi",28.5414910000,77.2973560000
2023,"Spice Art","104-107, Prabhat Kiran Building, 17, Rajendra Place, New Delhi",28.6441770000,77.1786110000
2051,"Chitrakut","AD Market, Shalimar Bagh, New Delhi",28.7146640000,77.1651100000
5139,"Red Wok","8, MMTC/STC Market, Geetanjali Enclave, New Delhi",,
5161,"The Grill","G-70, Star Citi Mall, Sector 7, Dwarka, Delhi",,
5109,"Delhi Belly!","7A, Block D, Ground Floor, Omaxe Gurgaon Mall, Sohna Road, Gurgaon",28.4110510000,77.0432410000
2222,"Lebanese Point","GF 8, PVR Complex, Saket, New Delhi",28.5234270000,77.2070810000
